日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2021/5/28,18,福井県,1,1035,0,34,3.13
2021/5/29,18,福井県,2,1037,0,34,2.6
2021/5/30,18,福井県,0,1037,0,34,2.21
2021/5/31,18,福井県,3,1040,0,34,2.08
2021/6/1,18,福井県,0,1040,0,34,1.69
2021/6/2,18,福井県,7,1047,0,34,1.69
2021/6/3,18,福井県,3,1050,0,34,2.08
2021/6/4,18,福井県,2,1052,0,34,2.21
2021/6/5,18,福井県,1,1053,0,34,2.08
2021/6/6,18,福井県,1,1054,0,34,2.21
2021/6/7,18,福井県,1,1055,0,34,1.95
2021/6/8,18,福井県,0,1055,0,34,1.95
2021/6/9,18,福井県,3,1058,0,34,1.43
2021/6/10,18,福井県,1,1059,0,34,1.17
2021/6/11,18,福井県,3,1062,0,34,1.3
2021/6/12,18,福井県,0,1062,0,34,1.17
2021/6/13,18,福井県,1,1063,0,34,1.17
2021/6/14,18,福井県,2,1065,0,34,1.3
2021/6/15,18,福井県,4,1069,0,34,1.82
2021/6/16,18,福井県,3,1072,0,34,1.82
2021/6/17,18,福井県,5,1077,0,34,2.34
2021/6/18,18,福井県,11,1088,0,34,3.39
2021/6/19,18,福井県,8,1096,0,34,4.43
2021/6/20,18,福井県,22,1118,0,34,7.16
2021/6/21,18,福井県,20,1138,0,34,9.51
2021/6/22,18,福井県,17,1155,0,34,11.2
2021/6/23,18,福井県,25,1180,0,34,14.06
2021/6/24,18,福井県,25,1205,0,34,16.67
2021/6/25,18,福井県,17,1222,0,34,17.45
2021/6/26,18,福井県,18,1240,0,34,18.75
2021/6/27,18,福井県,11,1251,0,34,17.32
2021/6/28,18,福井県,8,1259,0,34,15.76
2021/6/29,18,福井県,12,1271,0,34,15.1
2021/6/30,18,福井県,17,1288,0,34,14.06
2021/7/1,18,福井県,12,1300,1,35,12.37
2021/7/2,18,福井県,15,1315,0,35,12.11
2021/7/3,18,福井県,9,1324,0,35,10.94
2021/7/4,18,福井県,3,1327,0,35,9.9
2021/7/5,18,福井県,4,1331,0,35,9.38
2021/7/6,18,福井県,4,1335,0,35,8.33
2021/7/7,18,福井県,6,1341,0,35,6.9
2021/7/8,18,福井県,6,1347,0,35,6.12
2021/7/9,18,福井県,4,1351,0,35,4.69
2021/7/10,18,福井県,22,1373,0,35,6.38
2021/7/11,18,福井県,16,1389,0,35,8.07
2021/7/12,18,福井県,4,1393,0,35,8.07
2021/7/13,18,福井県,6,1399,0,35,8.33
2021/7/14,18,福井県,4,1403,0,35,8.07
2021/7/15,18,福井県,6,1409,0,35,8.07
2021/7/16,18,福井県,3,1412,1,36,7.94
2021/7/17,18,福井県,4,1416,0,36,5.6
2021/7/18,18,福井県,5,1421,0,36,4.17
2021/7/19,18,福井県,0,1421,0,36,3.65
2021/7/20,18,福井県,3,1424,0,36,3.26
2021/7/21,18,福井県,2,1426,0,36,2.99
2021/7/22,18,福井県,8,1434,0,36,3.26
2021/7/23,18,福井県,6,1440,0,36,3.65
2021/7/24,18,福井県,5,1445,0,36,3.78
2021/7/25,18,福井県,27,1472,0,36,6.64
2021/7/26,18,福井県,18,1490,0,36,8.98
2021/7/27,18,福井県,13,1503,0,36,10.29
2021/7/28,18,福井県,17,1520,0,36,12.24
2021/7/29,18,福井県,27,1547,0,36,14.71
2021/7/30,18,福井県,30,1577,0,36,17.84
2021/7/31,18,福井県,29,1606,0,36,20.96
2021/8/1,18,福井県,25,1631,0,36,20.7
2021/8/2,18,福井県,34,1665,0,36,22.79
2021/8/3,18,福井県,43,1708,0,36,26.69
2021/8/4,18,福井県,28,1736,0,36,28.13
2021/8/5,18,福井県,22,1758,0,36,27.47
2021/8/6,18,福井県,35,1793,0,36,28.13
2021/8/7,18,福井県,32,1825,0,36,28.52
2021/8/8,18,福井県,26,1851,0,36,28.65
2021/8/9,18,福井県,30,1881,0,36,28.13
2021/8/10,18,福井県,21,1902,0,36,25.26
2021/8/11,18,福井県,15,1917,0,36,23.57
2021/8/12,18,福井県,18,1935,0,36,23.05
2021/8/13,18,福井県,19,1954,0,36,20.96
2021/8/14,18,福井県,29,1983,0,36,20.57
2021/8/15,18,福井県,31,2014,0,36,21.22
2021/8/16,18,福井県,17,2031,0,36,19.53
2021/8/17,18,福井県,34,2065,0,36,21.22
2021/8/18,18,福井県,29,2094,0,36,23.05
2021/8/19,18,福井県,31,2125,0,36,24.74
2021/8/20,18,福井県,37,2162,0,36,27.08
2021/8/21,18,福井県,30,2192,0,36,27.21
2021/8/22,18,福井県,31,2223,0,36,27.21
2021/8/23,18,福井県,28,2251,0,36,28.65
2021/8/24,18,福井県,41,2292,0,36,29.56
2021/8/25,18,福井県,56,2348,0,36,33.07
2021/8/26,18,福井県,48,2396,0,36,35.29
2021/8/27,18,福井県,47,2443,0,36,36.59
2021/8/28,18,福井県,41,2484,0,36,38.02
2021/8/29,18,福井県,32,2516,0,36,38.15
2021/8/30,18,福井県,29,2545,0,36,38.28
2021/8/31,18,福井県,32,2577,0,36,37.11
2021/9/1,18,福井県,26,2603,0,36,33.2
2021/9/2,18,福井県,17,2620,0,36,29.17
2021/9/3,18,福井県,25,2645,0,36,26.3
2021/9/4,18,福井県,23,2668,0,36,23.96
2021/9/5,18,福井県,34,2702,0,36,24.22
2021/9/6,18,福井県,12,2714,0,36,22.01
2021/9/7,18,福井県,25,2739,0,36,21.09
2021/9/8,18,福井県,16,2755,0,36,19.79
2021/9/9,18,福井県,28,2783,0,36,21.22
2021/9/10,18,福井県,27,2810,0,36,21.48
2021/9/11,18,福井県,17,2827,0,36,20.7
2021/9/12,18,福井県,26,2853,0,36,19.66
2021/9/13,18,福井県,7,2860,0,36,19.01
2021/9/14,18,福井県,17,2877,0,36,17.97
2021/9/15,18,福井県,8,2885,0,36,16.93
2021/9/16,18,福井県,14,2899,0,36,15.1
2021/9/17,18,福井県,17,2916,0,36,13.8
2021/9/18,18,福井県,12,2928,0,36,13.15
2021/9/19,18,福井県,7,2935,0,36,10.68
2021/9/20,18,福井県,9,2944,0,36,10.94
2021/9/21,18,福井県,8,2952,0,36,9.77
2021/9/22,18,福井県,41,2993,0,36,14.06
2021/9/23,18,福井県,7,3000,0,36,13.15
2021/9/24,18,福井県,4,3004,0,36,11.46
2021/9/25,18,福井県,3,3007,0,36,10.29
2021/9/26,18,福井県,8,3015,0,36,10.42
2021/9/27,18,福井県,8,3023,0,36,10.29
2021/9/28,18,福井県,3,3026,0,36,9.64
2021/9/29,18,福井県,12,3038,0,36,5.86
2021/9/30,18,福井県,7,3045,1,37,5.86
2021/10/1,18,福井県,0,3045,0,37,5.34
2021/10/2,18,福井県,9,3054,0,37,6.12
2021/10/3,18,福井県,8,3062,0,37,6.12
2021/10/4,18,福井県,2,3064,0,37,5.34
2020/1/16,19,山梨県,0,0,0,0,
2020/1/17,19,山梨県,0,0,0,0,
2020/1/18,19,山梨県,0,0,0,0,
2020/1/19,19,山梨県,0,0,0,0,
2020/1/20,19,山梨県,0,0,0,0,
2020/1/21,19,山梨県,0,0,0,0,
2020/1/22,19,山梨県,0,0,0,0,0.0
2020/1/23,19,山梨県,0,0,0,0,0.0
2020/1/24,19,山梨県,0,0,0,0,0.0
2020/1/25,19,山梨県,0,0,0,0,0.0
2020/1/26,19,山梨県,0,0,0,0,0.0
2020/1/27,19,山梨県,0,0,0,0,0.0
2020/1/28,19,山梨県,0,0,0,0,0.0
2020/1/29,19,山梨県,0,0,0,0,0.0
2020/1/30,19,山梨県,0,0,0,0,0.0
2020/1/31,19,山梨県,0,0,0,0,0.0
2020/2/1,19,山梨県,0,0,0,0,0.0
2020/2/2,19,山梨県,0,0,0,0,0.0
2020/2/3,19,山梨県,0,0,0,0,0.0
2020/2/4,19,山梨県,0,0,0,0,0.0
2020/2/5,19,山梨県,0,0,0,0,0.0
2020/2/6,19,山梨県,0,0,0,0,0.0
2020/2/7,19,山梨県,0,0,0,0,0.0
2020/2/8,19,山梨県,0,0,0,0,0.0
2020/2/9,19,山梨県,0,0,0,0,0.0
2020/2/10,19,山梨県,0,0,0,0,0.0
2020/2/11,19,山梨県,0,0,0,0,0.0
2020/2/12,19,山梨県,0,0,0,0,0.0
2020/2/13,19,山梨県,0,0,0,0,0.0
2020/2/14,19,山梨県,0,0,0,0,0.0
2020/2/15,19,山梨県,0,0,0,0,0.0
2020/2/16,19,山梨県,0,0,0,0,0.0
2020/2/17,19,山梨県,0,0,0,0,0.0
2020/2/18,19,山梨県,0,0,0,0,0.0
2020/2/19,19,山梨県,0,0,0,0,0.0
2020/2/20,19,山梨県,0,0,0,0,0.0
2020/2/21,19,山梨県,0,0,0,0,0.0
2020/2/22,19,山梨県,0,0,0,0,0.0
2020/2/23,19,山梨県,0,0,0,0,0.0
2020/2/24,19,山梨県,0,0,0,0,0.0
2020/2/25,19,山梨県,0,0,0,0,0.0
2020/2/26,19,山梨県,0,0,0,0,0.0
2020/2/27,19,山梨県,0,0,0,0,0.0
2020/2/28,19,山梨県,0,0,0,0,0.0
2020/2/29,19,山梨県,0,0,0,0,0.0
2020/3/1,19,山梨県,0,0,0,0,0.0
2020/3/2,19,山梨県,0,0,0,0,0.0
2020/3/3,19,山梨県,0,0,0,0,0.0
2020/3/4,19,山梨県,0,0,0,0,0.0
2020/3/5,19,山梨県,0,0,0,0,0.0
2020/3/6,19,山梨県,1,1,0,0,0.12
2020/3/7,19,山梨県,1,2,0,0,0.25
2020/3/8,19,山梨県,0,2,0,0,0.25
2020/3/9,19,山梨県,0,2,0,0,0.25
2020/3/10,19,山梨県,0,2,0,0,0.25
2020/3/11,19,山梨県,0,2,0,0,0.25
2020/3/12,19,山梨県,0,2,0,0,0.25
2020/3/13,19,山梨県,0,2,0,0,0.12
2020/3/14,19,山梨県,0,2,0,0,0.0
2020/3/15,19,山梨県,0,2,0,0,0.0
2020/3/16,19,山梨県,0,2,0,0,0.0
2020/3/17,19,山梨県,0,2,0,0,0.0
2020/3/18,19,山梨県,0,2,0,0,0.0
2020/3/19,19,山梨県,0,2,0,0,0.0
2020/3/20,19,山梨県,0,2,0,0,0.0
2020/3/21,19,山梨県,0,2,0,0,0.0
2020/3/22,19,山梨県,0,2,0,0,0.0
2020/3/23,19,山梨県,0,2,0,0,0.0
2020/3/24,19,山梨県,2,4,0,0,0.25
2020/3/25,19,山梨県,0,4,0,0,0.25
2020/3/26,19,山梨県,0,4,0,0,0.25
2020/3/27,19,山梨県,0,4,0,0,0.25
2020/3/28,19,山梨県,0,4,0,0,0.25
2020/3/29,19,山梨県,0,4,0,0,0.25
2020/3/30,19,山梨県,1,5,0,0,0.37
2020/3/31,19,山梨県,1,6,0,0,0.25
2020/4/1,19,山梨県,3,9,0,0,0.62
2020/4/2,19,山梨県,0,9,0,0,0.62
2020/4/3,19,山梨県,2,11,0,0,0.86
2020/4/4,19,山梨県,1,12,0,0,0.99
2020/4/5,19,山梨県,2,14,0,0,1.23
2020/4/6,19,山梨県,5,19,0,0,1.73
2020/4/7,19,山梨県,3,22,0,0,1.97
2020/4/8,19,山梨県,3,25,0,0,1.97
2020/4/9,19,山梨県,2,27,0,0,2.22
2020/4/10,19,山梨県,3,30,0,0,2.34
2020/4/11,19,山梨県,3,33,0,0,2.59
2020/4/12,19,山梨県,2,35,0,0,2.59
2020/4/13,19,山梨県,1,36,0,0,2.1
2020/4/14,19,山梨県,1,37,0,0,1.85
2020/4/15,19,山梨県,3,40,0,0,1.85
2020/4/16,19,山梨県,3,43,0,0,1.97
2020/4/17,19,山梨県,3,46,0,0,1.97
2020/4/18,19,山梨県,2,48,0,0,1.85
2020/4/19,19,山梨県,1,49,0,0,1.73
2020/4/20,19,山梨県,0,49,0,0,1.6
2020/4/21,19,山梨県,1,50,0,0,1.6
2020/4/22,19,山梨県,1,51,0,0,1.36
2020/4/23,19,山梨県,0,51,0,0,0.99
2020/4/24,19,山梨県,0,51,0,0,0.62
2020/4/25,19,山梨県,1,52,0,0,0.49
2020/4/26,19,山梨県,0,52,0,0,0.37
2020/4/27,19,山梨県,0,52,0,0,0.37
2020/4/28,19,山梨県,1,53,0,0,0.37
2020/4/29,19,山梨県,0,53,0,0,0.25
2020/4/30,19,山梨県,0,53,0,0,0.25
2020/5/1,19,山梨県,1,54,0,0,0.37
2020/5/2,19,山梨県,1,55,0,0,0.37
2020/5/3,19,山梨県,1,56,0,0,0.49
2020/5/4,19,山梨県,0,56,0,0,0.49
2020/5/5,19,山梨県,0,56,0,0,0.37
2020/5/6,19,山梨県,0,56,0,0,0.37
2020/5/7,19,山梨県,0,56,0,0,0.37
2020/5/8,19,山梨県,0,56,0,0,0.25
2020/5/9,19,山梨県,0,56,0,0,0.12
2020/5/10,19,山梨県,0,56,0,0,0.0
2020/5/11,19,山梨県,0,56,0,0,0.0
2020/5/12,19,山梨県,1,57,0,0,0.12
2020/5/13,19,山梨県,0,57,0,0,0.12
2020/5/14,19,山梨県,0,57,0,0,0.12
2020/5/15,19,山梨県,0,57,0,0,0.12
2020/5/16,19,山梨県,0,57,0,0,0.12
2020/5/17,19,山梨県,0,57,0,0,0.12
2020/5/18,19,山梨県,1,58,0,0,0.25
2020/5/19,19,山梨県,2,60,0,0,0.37
2020/5/20,19,山梨県,0,60,0,0,0.37
2020/5/21,19,山梨県,0,60,0,0,0.37
2020/5/22,19,山梨県,0,60,0,0,0.37
2020/5/23,19,山梨県,0,60,0,0,0.37
2020/5/24,19,山梨県,0,60,0,0,0.37
2020/5/25,19,山梨県,0,60,1,1,0.25
2020/5/26,19,山梨県,0,60,0,1,0.0
2020/5/27,19,山梨県,0,60,0,1,0.0
2020/5/28,19,山梨県,4,64,0,1,0.49
2020/5/29,19,山梨県,0,64,0,1,0.49
2020/5/30,19,山梨県,0,64,0,1,0.49
2020/5/31,19,山梨県,0,64,0,1,0.49
2020/6/1,19,山梨県,0,64,0,1,0.49
2020/6/2,19,山梨県,1,65,0,1,0.62
2020/6/3,19,山梨県,0,65,0,1,0.62
2020/6/4,19,山梨県,0,65,0,1,0.12
2020/6/5,19,山梨県,0,65,0,1,0.12
2020/6/6,19,山梨県,1,66,0,1,0.25
2020/6/7,19,山梨県,1,67,0,1,0.37
2020/6/8,19,山梨県,0,67,0,1,0.37
2020/6/9,19,山梨県,1,68,0,1,0.37
2020/6/10,19,山梨県,0,68,0,1,0.37
2020/6/11,19,山梨県,1,69,0,1,0.49
2020/6/12,19,山梨県,1,70,0,1,0.62
2020/6/13,19,山梨県,0,70,0,1,0.49
2020/6/14,19,山梨県,1,71,0,1,0.49
2020/6/15,19,山梨県,0,71,0,1,0.49
2020/6/16,19,山梨県,1,72,0,1,0.49
2020/6/17,19,山梨県,0,72,0,1,0.49
2020/6/18,19,山梨県,0,72,0,1,0.37
2020/6/19,19,山梨県,0,72,0,1,0.25
2020/6/20,19,山梨県,0,72,0,1,0.25
2020/6/21,19,山梨県,0,72,0,1,0.12
2020/6/22,19,山梨県,0,72,0,1,0.12
2020/6/23,19,山梨県,0,72,0,1,0.0
2020/6/24,19,山梨県,0,72,0,1,0.0
2020/6/25,19,山梨県,0,72,0,1,0.0
2020/6/26,19,山梨県,2,74,0,1,0.25
2020/6/27,19,山梨県,0,74,0,1,0.25
2020/6/28,19,山梨県,0,74,0,1,0.25
2020/6/29,19,山梨県,0,74,0,1,0.25
2020/6/30,19,山梨県,0,74,0,1,0.25
2020/7/1,19,山梨県,1,75,0,1,0.37
2020/7/2,19,山梨県,0,75,0,1,0.37
2020/7/3,19,山梨県,0,75,0,1,0.12
2020/7/4,19,山梨県,0,75,0,1,0.12
2020/7/5,19,山梨県,0,75,0,1,0.12
2020/7/6,19,山梨県,0,75,0,1,0.12
2020/7/7,19,山梨県,0,75,0,1,0.12
2020/7/8,19,山梨県,0,75,0,1,0.0
2020/7/9,19,山梨県,0,75,0,1,0.0
2020/7/10,19,山梨県,1,76,0,1,0.12
2020/7/11,19,山梨県,0,76,0,1,0.12
2020/7/12,19,山梨県,0,76,0,1,0.12
2020/7/13,19,山梨県,0,76,0,1,0.12
2020/7/14,19,山梨県,0,76,0,1,0.12
2020/7/15,19,山梨県,0,76,0,1,0.12
2020/7/16,19,山梨県,1,77,0,1,0.25
2020/7/17,19,山梨県,0,77,0,1,0.12
2020/7/18,19,山梨県,0,77,0,1,0.12
2020/7/19,19,山梨県,1,78,0,1,0.25
2020/7/20,19,山梨県,1,79,0,1,0.37
2020/7/21,19,山梨県,1,80,0,1,0.49
2020/7/22,19,山梨県,0,80,0,1,0.49
2020/7/23,19,山梨県,5,85,0,1,0.99
2020/7/24,19,山梨県,1,86,0,1,1.11
2020/7/25,19,山梨県,0,86,0,1,1.11
2020/7/26,19,山梨県,0,86,0,1,0.99
2020/7/27,19,山梨県,2,88,0,1,1.11
2020/7/28,19,山梨県,2,90,0,1,1.23
2020/7/29,19,山梨県,0,90,0,1,1.23
2020/7/30,19,山梨県,4,94,0,1,1.11
2020/7/31,19,山梨県,3,97,0,1,1.36
2020/8/1,19,山梨県,4,101,0,1,1.85
2020/8/2,19,山梨県,2,103,0,1,2.1
2020/8/3,19,山梨県,4,107,0,1,2.34
2020/8/4,19,山梨県,2,109,0,1,2.34
2020/8/5,19,山梨県,5,114,0,1,2.96
2020/8/6,19,山梨県,10,124,0,1,3.7
2020/8/7,19,山梨県,3,127,0,1,3.7
2020/8/8,19,山梨県,2,129,0,1,3.45
2020/8/9,19,山梨県,1,130,0,1,3.33
2020/8/10,19,山梨県,2,132,0,1,3.08
2020/8/11,19,山梨県,0,132,0,1,2.84
2020/8/12,19,山梨県,3,135,0,1,2.59
2020/8/13,19,山梨県,1,136,0,1,1.48
2020/8/14,19,山梨県,3,139,0,1,1.48
2020/8/15,19,山梨県,1,140,0,1,1.36
2020/8/16,19,山梨県,0,140,0,1,1.23
2020/8/17,19,山梨県,2,142,0,1,1.23
2020/8/18,19,山梨県,7,149,0,1,2.1
2020/8/19,19,山梨県,10,159,0,1,2.96
2020/8/20,19,山梨県,3,162,0,1,3.21
2020/8/21,19,山梨県,1,163,0,1,2.96
2020/8/22,19,山梨県,1,164,0,1,2.96
2020/8/23,19,山梨県,3,167,0,1,3.33
2020/8/24,19,山梨県,1,168,0,1,3.21
2020/8/25,19,山梨県,1,169,0,1,2.47
2020/8/26,19,山梨県,3,172,0,1,1.6
2020/8/27,19,山梨県,0,172,1,2,1.23
2020/8/28,19,山梨県,0,172,1,3,1.11
2020/8/29,19,山梨県,0,172,0,3,0.99
2020/8/30,19,山梨県,1,173,0,3,0.74
2020/8/31,19,山梨県,0,173,1,4,0.62
2020/9/1,19,山梨県,0,173,0,4,0.49
2020/9/2,19,山梨県,0,173,0,4,0.12
2020/9/3,19,山梨県,1,174,0,4,0.25
2020/9/4,19,山梨県,0,174,1,5,0.25
2020/9/5,19,山梨県,1,175,0,5,0.37
2020/9/6,19,山梨県,1,176,0,5,0.37
2020/9/7,19,山梨県,1,177,0,5,0.49
2020/9/8,19,山梨県,1,178,0,5,0.62
2020/9/9,19,山梨県,0,178,0,5,0.62
2020/9/10,19,山梨県,1,179,0,5,0.62
2020/9/11,19,山梨県,0,179,0,5,0.62
2020/9/12,19,山梨県,0,179,0,5,0.49
2020/9/13,19,山梨県,0,179,0,5,0.37
2020/9/14,19,山梨県,0,179,0,5,0.25
2020/9/15,19,山梨県,0,179,0,5,0.12
2020/9/16,19,山梨県,1,180,0,5,0.25
2020/9/17,19,山梨県,0,180,0,5,0.12
2020/9/18,19,山梨県,0,180,1,6,0.12
2020/9/19,19,山梨県,0,180,0,6,0.12
2020/9/20,19,山梨県,0,180,0,6,0.12
2020/9/21,19,山梨県,0,180,0,6,0.12
2020/9/22,19,山梨県,0,180,0,6,0.12
2020/9/23,19,山梨県,0,180,0,6,0.0
2020/9/24,19,山梨県,0,180,0,6,0.0
2020/9/25,19,山梨県,1,181,0,6,0.12
2020/9/26,19,山梨県,0,181,0,6,0.12
2020/9/27,19,山梨県,1,182,0,6,0.25
2020/9/28,19,山梨県,1,183,0,6,0.37
2020/9/29,19,山梨県,3,186,0,6,0.74
2020/9/30,19,山梨県,4,190,0,6,1.23
2020/10/1,19,山梨県,3,193,0,6,1.6
2020/10/2,19,山梨県,0,193,0,6,1.48
2020/10/3,19,山梨県,1,194,0,6,1.6
2020/10/4,19,山梨県,0,194,0,6,1.48
2020/10/5,19,山梨県,1,195,0,6,1.48
2020/10/6,19,山梨県,1,196,0,6,1.23
2020/10/7,19,山梨県,0,196,0,6,0.74
2020/10/8,19,山梨県,0,196,0,6,0.37
2020/10/9,19,山梨県,0,196,0,6,0.37
2020/10/10,19,山梨県,0,196,0,6,0.25
2020/10/11,19,山梨県,1,197,0,6,0.37
2020/10/12,19,山梨県,0,197,0,6,0.25
2020/10/13,19,山梨県,2,199,0,6,0.37
2020/10/14,19,山梨県,0,199,0,6,0.37
2020/10/15,19,山梨県,0,199,0,6,0.37
2020/10/16,19,山梨県,0,199,0,6,0.37
2020/10/17,19,山梨県,0,199,0,6,0.37
2020/10/18,19,山梨県,0,199,0,6,0.25
2020/10/19,19,山梨県,0,199,0,6,0.25
2020/10/20,19,山梨県,0,199,0,6,0.0
2020/10/21,19,山梨県,3,202,0,6,0.37
2020/10/22,19,山梨県,0,202,0,6,0.37
2020/10/23,19,山梨県,1,203,0,6,0.49
2020/10/24,19,山梨県,0,203,0,6,0.49
2020/10/25,19,山梨県,0,203,0,6,0.49
2020/10/26,19,山梨県,3,206,0,6,0.86
2020/10/27,19,山梨県,3,209,0,6,1.23
2020/10/28,19,山梨県,3,212,0,6,1.23
2020/10/29,19,山梨県,0,212,0,6,1.23
2020/10/30,19,山梨県,1,213,0,6,1.23
2020/10/31,19,山梨県,3,216,0,6,1.6
2020/11/1,19,山梨県,0,216,0,6,1.6
2020/11/2,19,山梨県,2,218,0,6,1.48
2020/11/3,19,山梨県,0,218,0,6,1.11
2020/11/4,19,山梨県,3,221,0,6,1.11
2020/11/5,19,山梨県,4,225,0,6,1.6
2020/11/6,19,山梨県,4,229,0,6,1.97
2020/11/7,19,山梨県,4,233,0,6,2.1
2020/11/8,19,山梨県,8,241,0,6,3.08
2020/11/9,19,山梨県,2,243,0,6,3.08
2020/11/10,19,山梨県,13,256,0,6,4.69
2020/11/11,19,山梨県,11,267,0,6,5.67
2020/11/12,19,山梨県,8,275,0,6,6.17
2020/11/13,19,山梨県,6,281,0,6,6.41
2020/11/14,19,山梨県,0,281,0,6,5.92
2020/11/15,19,山梨県,2,283,0,6,5.18
2020/11/16,19,山梨県,5,288,0,6,5.55
2020/11/17,19,山梨県,3,291,0,6,4.32
2020/11/18,19,山梨県,1,292,1,7,3.08
2020/11/19,19,山梨県,6,298,0,7,2.84
2020/11/20,19,山梨県,6,304,0,7,2.84
2020/11/21,19,山梨県,10,314,0,7,4.07
2020/11/22,19,山梨県,4,318,0,7,4.32
2020/11/23,19,山梨県,7,325,0,7,4.56
2020/11/24,19,山梨県,7,332,0,7,5.06
2020/11/25,19,山梨県,4,336,0,7,5.43
2020/11/26,19,山梨県,0,336,0,7,4.69
2020/11/27,19,山梨県,2,338,1,8,4.19
2020/11/28,19,山梨県,0,338,0,8,2.96
2020/11/29,19,山梨県,0,338,0,8,2.47
2020/11/30,19,山梨県,6,344,1,9,2.34
2020/12/1,19,山梨県,9,353,0,9,2.59
2020/12/2,19,山梨県,9,362,0,9,3.21
2020/12/3,19,山梨県,19,381,0,9,5.55
2020/12/4,19,山梨県,11,392,0,9,6.66
2020/12/5,19,山梨県,21,413,0,9,9.25
2020/12/6,19,山梨県,9,422,0,9,10.36
2020/12/7,19,山梨県,7,429,0,9,10.48
2020/12/8,19,山梨県,2,431,0,9,9.62
2020/12/9,19,山梨県,6,437,0,9,9.25
2020/12/10,19,山梨県,3,440,0,9,7.27
2020/12/11,19,山梨県,6,446,0,9,6.66
2020/12/12,19,山梨県,5,451,0,9,4.69
2020/12/13,19,山梨県,0,451,0,9,3.58
2020/12/14,19,山梨県,3,454,0,9,3.08
2020/12/15,19,山梨県,5,459,0,9,3.45
2020/12/16,19,山梨県,4,463,0,9,3.21
2020/12/17,19,山梨県,4,467,0,9,3.33
2020/12/18,19,山梨県,6,473,1,10,3.33
2020/12/19,19,山梨県,11,484,0,10,4.07
2020/12/20,19,山梨県,4,488,0,10,4.56
2020/12/21,19,山梨県,0,488,0,10,4.19
2020/12/22,19,山梨県,4,492,0,10,4.07
2020/12/23,19,山梨県,10,502,0,10,4.81
2020/12/24,19,山梨県,7,509,0,10,5.18
2020/12/25,19,山梨県,6,515,1,11,5.18
2020/12/26,19,山梨県,3,518,0,11,4.19
2020/12/27,19,山梨県,7,525,0,11,4.56
2020/12/28,19,山梨県,12,537,0,11,6.04
2020/12/29,19,山梨県,10,547,0,11,6.78
2020/12/30,19,山梨県,13,560,0,11,7.15
2020/12/31,19,山梨県,8,568,0,11,7.27
2021/1/1,19,山梨県,8,576,0,11,7.52
2021/1/2,19,山梨県,5,581,0,11,7.77
2021/1/3,19,山梨県,7,588,0,11,7.77
2021/1/4,19,山梨県,17,605,0,11,8.38
2021/1/5,19,山梨県,17,622,0,11,9.25
2021/1/6,19,山梨県,19,641,0,11,9.99
2021/1/7,19,山梨県,35,676,0,11,13.32
